ReleveAnnee,ReleveMois,NoOrdre,TitreRMC,AdopCSRegleVote,AdopCSAbs,AdoptCSContre,NoCELEX,ProposAnnee,ProposChrono,ProposOrigine,NoUniqueAnnee,NoUniqueType,NoUniqueChrono,ProposSplittee,Suite2eLecturePE,"Council Path",Notes
2002,6,32,"Council Regulation amending Regulation (EC) No 2505/96
opening and providing for the administration of autonomous
Community tariff quotas for certain agricultural and industrial
products",V,FR,,32002R1148,2002,224,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document;"
2002,6,33,"Directive of the European Parliament and of the Council
concerning the distance marketing of consumer financial
services and amending Council Directives 90/619/EEC,
97/7/EC and 98/27/EC",V,LU,,32002L0065,1998,468,COM,1998,COD,245,,,," LUX as MS acronym does not exist in the Word document. Two different ProposAnnee and ProposChrono in Celex document (1999/385/COM and 1998/468/COM). Both refer to the same act. 1998/468/COM as indicated in Pre-lex document is right. "
2002,6,34,"Decision of the European Parliament and of the Council
adopting a programme of Community action in the field of
public health (2003-2008)",V,,,32002D1786,2000,285-2,COM,2000,COD,119,,,,"Two different ProposAnnee and ProposChrono in Celex document (2000/285/COM and 2001/302/COM) Both refer to the same act. ProposChrono in ŒIL document is wrong (285). 2000/285-2/COM as indicated in Pre-lex document is right."
2002,6,35,"Council Directive laying down specific provisions for the
control of African swine fever and amending
Directive 92/119/EEC as regards Teschen disease and African
swine fever",V,,,32002L0060,2002,51,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,6,36,"Council Regulation concerning a temporary defensive
mechanism to shipbuilding",V,,"DK, NL, FI, SE, UK",32002R1177,2001,401,COM,2001,CNS,153,,,,
2002,6,37,"Council Decision amending Decision 1999/311/EC adopting
the third phase of the trans-European cooperation scheme for
higher education (Tempus III) (2000-2006)",U,,,32002D0601,2002,47,COM,2002,CNS,37,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. "
2002,6,38,"Directive of the European Parliament and of the Council
amending Council Directive 80/987/EEC on the
approximation of the laws of the Member States relating to
the protection of employees in the event of the insolvency of
their employer",V,,,32002L0074,2000,832,COM,2001,COD,6,,,,
2002,6,39,"Council Decision authorising the United Kingdom to apply a
differentiated rate of excise duty to fuels containing biodiesel
in accordance with Article 8(4) of Directive 92/81/EEC",U,,,32002D0550,2002,144,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,7,1,"Council Decision authorising the Hellenic Republic to apply a
measure derogating from Articles 2 and 28a of the Sixth
Directive 77/388/EEC on the harmonisation of the laws of the
Member States relating to turnover taxes",U,,,32002D0736,2002,19,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,7,2,"Council Decision on the adaptation of Parts III and VIII of the
Common Consular Instructions",U,,,32002D0585,2002,8,JAI,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,7,3,"Council Decision on the amendment of Part VI of the
Common Consular Instructions",U,,,32002D0586,2002,13,JAI,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,7,4,"Council Decision on the revision of the Common Manual",U,,,32002D0587,2002,14,JAI,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,7,5,"Council Framework Decision on combating trafficking in
human beings",U,,,32002F0629,2000,854-2,COM,2001,CNS,24,,,,"NoCelex in Œil document (32002D0629) is wrong. 32002F0629 as indicated in Celex document is right. ProposChrono in Œil and Celex documents (854) is wrong. 854-2 as indicated in Pre-lex document is right. "
2002,7,6,"Council Directive amending Directive 2002/57/EC on the
marketing of seed of oil and fibre plants",V,,,32002L0068,2002,232,COM,2002,CNS,105,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. "
2002,7,7,"Council Decision establishing a framework programme on
police and judicial cooperation in criminal matters (AGIS",U,,,32002D0630,2001,646,COM,2001,CNS,262,,,,
2002,7,8,"Council Regulation on State aid to the coal industry",V,"DK, SE",,32002R1407,2001,423,COM,2001,CNS,172,,,,
2002,9,1,"Council Regulation amending Directive 70/524/EEC
concerning additives in feedingstuffs as regards withdrawal of
the authorisation of an additive and amending Commission
Regulation (EC) No 2430/1999",V,,,32002R1756,2002,367,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,9,2,"Regulation of the European Parliament and of the Council
laying down health rules concerning animal by-products not
intended for human consumption",V,,"NL, SE",32002R1774,2000,574,COM,2000,COD,259,,,,
2002,9,3,"Decision of the European Parliament and of the Council
amending Decision No 1720/1999/EC adopting a series
of actions and measures in order to ensure
interoperability of and access to trans-European
networks for the electronic interchange of data between
administrations (IDA)",V,,,32002D2045,2001,507-3,COM,2001,COD,211,,,,"NoUNiqueChrono in Celex document (210) is wrong. 211, as indicated in Œil and Pre-lex documents, is right. ProposChrono in Œil and Celex documents (507) is wrong. 507-3 as indicated in Pre-lex document, is right. "
2002,9,4,"Decision of the European Parliament and of the Council
amending Decision No 1719/1999/EC on a series of
guidelines, including the identification of projects of
common interest, for trans-European networks for the
electronic interchange of data between administrations
(IDA)",V,,EL,32002D2046,2001,507-2,COM,2001,COD,210,,,,"ProposChrono in ŒIL and Celex documents (507) is wrong. 507-2 as indicated in Pre-lex document, is right. "
2002,9,5,"Council Regulation amending Regulation (EC) No 2555/2001
fixing for 2002 the fishing opportunities and associated
conditions for certain fish stocks and groups of fish stocks,
applicable in Community waters and, for Community vessels,
in waters where limitations in catch are required",V,,,32002R1811,2002,442,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,9,6,"Regulation of the European Parliament and of the Council
amending Regulation (EC, Euratom) No 58/97 concerning
structural business statistics (24.09.2002)",V,,,32002R2056,2001,38,COM,2001,COD,23,,Y,,"Two different ProposChrono in Celex document (38 and 509). Both refer to the same act. 38, as indicated in Pre-lex document, is right. "
2002,9,7,"Directive of the European Parliament and of the Council
amending the Directives on maritime safety and the
prevention of pollution from ships (24.09.2002)",V,,,32002L0084,2000,489-2,COM,2000,COD,237,,Y,,"ProposChrono in ŒIL and Celex documents (489) is wrong. 489-2 as indicated in Pre-lex document, is right. "
2002,9,8,"Council Directive 92/6/EEC on the installation and use of
speed limitation devices for certain categories of motor
vehicles in the Community (24.09.2002)",V,,,32002L0085,2001,318-2,COM,2001,COD,135,,Y,,"ProposChrono in ŒIL and Celex documents (318) is wrong. 318-2 as indicated in Pre-lex document, is right. "
2002,9,9,"Directive of the European Parliament and of the Council
concerning life assurance (25.09.2002)",V,,,32002L0083,2000,398,COM,2000,COD,162,,Y,,
2002,9,10,"Regulation of the European Parliament and of the Council on
the Common Procurement Vocabulary (25.09.2002)",V,,,32002R2195,2001,449,COM,2001,COD,179,,Y,,
2002,9,11,"Directive of the European Parliament and of the Council on
insurance mediation",V,,,32002L0092,2000,511,COM,2000,COD,213,,,,"NoCelex in ŒIL document is (32002L0092(01)). 32002L0092 as indicated in Celex document is right. "
2002,9,12,"Council Decision adopting a specific programme for
research, technological development and demonstration:
""Integrating and strengthening the European Research
Area"" (2002-2006)",V,,IT,32002D0834,2001,279-1,COM,2001,CNS,122,,,,"Two different wrong ProposChrono in Celex and ŒIL documents (2001/279/COM and 2001/594/COM). Both refer to the same act. 2001/279-1/COM as indicated in Pre-lex document is right. "
2002,9,13,"Council Decision adopting a specific programme for
research, technological development and demonstration:
""Structuring the European Research Area"" (2002-2006",V,,,32002D0835,2001,279-2,COM,2001,CNS,123,,,,"Two different wrong ProposChrono in Celex and ŒIL documents (2001/279/COM and 2002/43/COM). 2002/43/COM refers to many  acts. 2001/279-2/COM as indicated in Pre-lex document is right. "
2002,9,14,"Council Decision adopting a specific programme of
research, technological development and demonstration to
be carried out by means of direct actions by the Joint
Research Centre (2002-2006)",V,,,32002D0836,2001,279-3,COM,2001,CNS,124,,,,"Two different wrong ProposChrono in Celex and ŒIL documents (2001/279/COM and 2002/43/COM). 2002/43/COM refers to many  acts. 2001/279-3/COM as indicated in Pre-lex document is right. "
2002,9,15,"Council Decision adopting a specific programme
(Euratom) for research and training on nuclear energy
(2002-2006)",U,,,32002D0837,2001,279-4,COM,2001,CNS,125,,,,"Two different wrong ProposChrono in Celex and ŒIL documents (2001/279/COM and 2002/43/COM). 2002/43/COM refers to many  acts. 2001/279-4/COM as indicated in Pre-lex document is right. "
2002,9,16,"Council Decision adopting a specific programme for
research and training to be carried out by the Joint
Research Centre by means of direct actions for the
European Atomic Energy Community (2002-2006)",U,,,32002D0838,2001,279-5,COM,2001,CNS,126,,,,"Two different wrong ProposChrono in Celex and ŒIL documents (2001/279/COM and 2002/43/COM). 2002/43/COM refers to many  acts. 2001/279-5/COM as indicated in Pre-lex document is right. "
2002,10,1,"Council Decision establishing guidance notes
supplementing Annex VII to Directive 2001/18/EC of the
European Parliament and of the Council on the deliberate
release into the environment of genetically modified
organisms and repealing Council Directive 90/220/EEC",V,,,32002D0811,2002,359,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,10,2,"Council Decision establishing pursuant to
Directive 2001/18/EC of the European Parliament and of
the Council the summary information format relating to
the placing on the market of genetically modified
organisms as or in products",V,,,32002D0812,2002,362,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,10,3,"Council Decision establishing, pursuant to Directive
2001/18/EC of the European Parliament and of the
Council, the summary notification information format for
notifications concerning the deliberate release into the
environment of genetically modified organisms for
purposes other than for placing on the market",V,,,32002D0813,2002,361,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,10,4,"Council Decision authorising Sweden to apply a
differentiated rate of energy tax to alkylate based petrol for
two-stroke engines in accordance with Article 8(4) of
Directive 92/81/EEC",U,,,32002D0828,2002,365,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,10,5,"Council Regulation amending Regulation (EC) No 2505/96
opening and providing for the administration of autonomous
Community tariff quotas for certain agricultural and industrial
products",V,,,32002R1824,2002,469,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,10,6,"Council Regulation rectifying Regulation (EC) No 2200/96
relative to the starting date of the transitional period for the
recognition of producer organisations",V,,IT,32002R1881,2002,252,COM,2002,CNS,111,,,,
2002,10,7,"Council Regulation setting the limits to the Community
financing of work programmes drawn up by approved
operators' organisations in the olive sector provided for in
Regulation (EC) No 1638/98 and derogating from Regulation
No 136/66/EEC",V,,,32002R1873,2002,343,COM,2002,CNS,134,,,,
2002,10,8,"Decision of the European Parliament and of the Council
amending Council Decision 96/411/EC on improving
Community agricultural statistics",V,"DE, SE",,32002D1919,2002,80,COM,2002,COD,44,,,,
2002,10,9,"Directive of the European Parliament and of the Council
amending Directive 97/68/EC on the approximation of the
laws of the Member States relating to measures against the
emission of gaseous and particulate pollutants from internal
combustion engines to be installed in non-road mobile
machinery",V,,,32002L0088,2000,840,COM,2000,COD,336,,,,
2002,10,10,"Decision of the European Parliament and of the Council
adopting a Community programme to improve the operation
of taxation systems in the internal market (Fiscalis
programme 2003-2007",V,,,32002D2235,2002,10-2,COM,2002,COD,15,,Y,,"ProposChrono in ŒIL and Celex documents (10) is wrong. 10-2 as indicated in Pre-lex document is right."
2002,10,11,"Regulation (EC) No 91/2003 of the European Parliament and of the
Council of 16 December 2002 on rail transport statistics",V,,,32003R0091,2000,798,COM,2001,COD,48,,Y,,"This act comes from the ADD summary"
2002,11,1,"Council Decision authorising Austria to apply a measure
derogating from Article 21 of Directive 77/388/EEC on the
harmonisation of the laws of the Member States relating to
turnover taxes",U,,,32002D0880,2002,470,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,11,2,"Council Decision authorising Germany and France to apply a
measure derogating from Article 3 of Directive 77/388/EEC
on the harmonisation of the laws of the Member States
relating to turnover taxes",U,,,32002D0888,2002,491,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,11,3,"Council Regulation concerning the rules for the participation
of undertakings, research centres and universities in the
implementation of the Sixth Framework Programme of the
European Atomic Energy Community (2002-2006)",U,,,32002R2322,2001,725,COM,2001,CNS,327,,,,
2002,11,4,"Regulation of the European Parliament and of the Council
concerning the rules for the participation of undertakings,
research centres and universities in, and for the dissemination
of research results for, the implementation of the European
Community Sixth Framework Programme (2002-2006)",V,PT,,32002R2321,2001,500,COM,2001,COD,202,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. "
2002,11,5,"Council Regulation amending Regulation (EEC) No 3950/92
establishing an additional levy in the milk and milk products
sector",V,PT,,32002R2028,2002,307,COM,2002,CNS,135,,,,
2002,11,6,"Council Regulation establishing the European Union
Solidarity Fund",U,,,32002R2012,2002,514,COM,2002,CNS,228,,,,
2002,11,7,"Decision of the European Parliament and of the Council amending Decision No 253/2000/EC establishing the second
phase of the Community action programme in the field of
education ""Socrates",V,,,32003D0451,2002,193,COM,2002,COD,101,,,,
2002,11,8,"Regulation of the European Parliament and of the Council on
waste statistics",V,,,32002R2150,1999,31,COM,1999,COD,10,,,,"In Celex document, three different ProposAnnee and ProposChrono: 1999/31/COM, 2001/137/COM and 2001/737/COM. They all refer to the same act. 1999/31/COM as indicated in Pre-lex document is right. "
2002,11,9,"Decision of the European Parliament and of the Council on
the Community statistical programme 2003 to 2007
(20.11.2002)",V,,,32002D2367,2001,683,COM,2001,COD,281,,Y,,
2002,11,10,"Directive of the European Parliament and of the Council on
the supplementary supervision of credit institutions, insurance
undertakings and investment firms in a financial
conglomerate and amending Council Directives 73/239/EEC,
79/267/EEC, 92/49/EEC, 92/96/EEC, 93/6/EEC and
93/22/EEC, and Directives 98/78/EC and 2000/12/EC of the
European Parliament and of the Council
(20.11.2002)",V,,,32002L0087,2001,213,COM,2001,COD,95,,Y,,
2002,11,11,"Directive of the European Parliament and of the Council on
the energy performance of buildings",V,,,32002L0091,2001,226,COM,2001,COD,98,,,,"Two different ProposAnnee and ProposChrono in Celex document (2001/226/COM and 2002/192/COM). Both refer to the same act. 2001/226/COM as indicated in Pre-lex document is right. "
2002,11,12,"Council Regulation amending Regulation (EEC) No 4045/89
on scrutiny by Member States of transactions forming part of
the system of financing by the Guarantee Section of the
European Agricultural Guidance and Guarantee Fund",V,,,32002R2154,2001,663,COM,2001,CNS,264,,,,
2002,11,13,"Council Regulation amending Regulation (EC) No 1098/98
introducing special temporary measures for hops",V,,,32002R2151,2002,493,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,11,14,"Council Directive amending Directive 2000/29/EC on
protective measures against the introduction into the
Community of organisms harmful to plants or plant products
and against their spread within the Community",V,,,32002L0089,2001,183,COM,2001,CNS,90,,,,
2002,11,15,"Council Decision authorising the Greek Government to grant aid to cotton growers in Greece",U,"SE, DK, DE ",,32002D0972,2002,NULL,EM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. No ProposChrono since the decision has been taken at the request of the Greek Government"
2002,11,16,"Council Decision establishing a mechanism for evaluating the
legal systems and their implementation at national level in the
fight against terrorism",U,,,32002D0996,2002,10,JAI,2002,CNS,809,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. ProposAnnee, ProposChrono and ProposOrigine are missing in ŒIL document. "
2002,11,17,"Council Decision setting up a European Network for the
Protection of Public Figures",U,,,32002D0956,2002,3,JAI,2002,CNS,801,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. ProposAnnee, ProposChrono and ProposOrigine are missing in ŒIL document. "
2002,11,18,"Council Framework Decision on the strengthening of the
penal framework to prevent the facilitation of
unauthorised entry, transit and residence",U,,,32002F0946,2000,21,JAI,2000,CNS,820,,,,"ProposAnnee, ProposChrono, ProposOrigine,  are missing in Celex and ŒIL documents. N°Celex in pre-lex document on top right is missing. See at the bottom. "
2002,11,19,"Council Directive defining the facilitation of unauthorised
entry, transit and residence",U,,,32002L0090,2000,22,JAI,2000,CNS,821,,,,"ProposAnnee, ProposChrono, ProposOrigine,  are missing in Celex and ŒIL documents. "
2002,12,1,"Council Directive amending Directive 77/388/EEC to extend the
facility allowing Member States to apply reduced rates of VAT to
certain labour-intensive services",U,,,32002L0093,2002,525-1,COM,2002,CNS,230,,,,"ProposChrono in ŒIL and celex documents (525) is wrong. 525-1 as indicated in Pre-lex document is right. "
2002,12,2,"Council Decision extending the period of application of Decision
2002/185/EC authorising Member States to apply a reduced rate of
VAT to certain labour-intensive services in accordance with the
procedure provided for in Article28(6) of Directive 77/388/EEC",U,,,32002D0954,2002,525-2,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine,  N°UniqueAnnee, N°UniqueType and N°UniqueChrono are missing in Celex  document. "
2002,12,3,"Directive of the European Parliament and of the Council on insider
dealing and market manipulation (market abuse)",V,,,32003L0006,2001,281,COM,2001,COD,118,,,,
2002,12,4,"Directive of the European Parliament and of the Council amending
for the 24th time Council Directive 76/769/EEC relating to
restrictions on the marketing and use of certain dangerous
substances and preparations (pentabromodiphenyl ether,
octabromodiphenyl ether",V,,,32003L0011,2001,12,COM,2001,COD,18,,,,
2002,12,5,"Regulation of the European Parliament and of the Council
establishing common rules in the field of civil aviation security",V,,,32002R2320,2001,575,COM,2001,COD,234,,,,
2002,12,6,"Directive of the European Parliament and of the Council on the
minimum health and safety requirements regarding the exposure of
workers to the risks arising from physical agents (noise)
(seventeenth individual Directive within the meaning of
Article 16(1) of Directive 89/391/EEC)",V,,,32003L0010,1992,560,COM,1992,COD,449-A,Y,,,"N°Celex in Œil document (32002L0044) is wrong. There are four different N°Celex in Pre-lex document (32002L0044; 32003L0010; 32004L0040; 32006L0025) since this is a splitted proposition. 32003L0010 as indicated in celex document is right. "
2002,12,7,"Council Regulation concerning Community financial contributions
to the International Fund for Ireland (2003-2004)",U,,,32002R2236,2002,472,COM,2002,CNS,210,,,,
2002,12,8,"Council Decision amending Decision 89/688/EEC concerning the
dock dues in the French overseas departments",V,,,32002D0973,2002,473,COM,2002,CNS,209,,,,"NoCelex in Pre-lex document (32001D0973) is wrong. The link does not work. 32002D0973 as indicated in ŒIL and Celex documents is right. "
2002,12,9,"Council Directive laying down the animal health rules governing
the production, processing, distribution and introduction of
products of animal origin for human consumption",V,,,32002L0099,2000,438-4,COM,2000,CNS,181,,,,"ProposChrono in ŒIL and celex documents (438) is wrong. 438-4 as indicated in Pre-lex document is right. "
2002,12,10,"Council Decision on the equivalence of field inspections carried out
in third countries on seed-producing crops and on the equivalence
of seed produced in third countries",U,,,32003D0017,2002,576,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine,  NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. "
2002,12,11,"Council Regulation fixing for 2003 and 2004 the fishing
opportunities for deep-sea fish stocks",V,,,32002R2340,2001,764,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine,  NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document."
2002,12,12,"Council Regulation establishing specific access requirements and
associated conditions applicable to fishing for deep-sea stocks",V,,,32002R2347,2002,108,COM,2002,CNS,53,,,,
2002,12,13,"Council Regulation amending, for the second time, Regulation
(EC) No 2555/2001 fixing for 2002 the fishing opportunities and
associated conditions for certain fish stocks and groups of fish
stocks, applicable in Community waters and, for Community
vessels, in waters where limitations in catch are required",V,,,32002R2256,2002,659,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine,  NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document."
2002,12,14,"Council Regulation amending Regulation (EC) No 2505/96
opening and providing for the administration of autonomous
Community tariff quotas for certain agricultural and industrial
products",V,,,32002R2287,2002,618,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine,  NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document."
2002,12,15,"Council Regulation on the implementation of the rules on
competition laid down in Articles 81 and 82 of the Treaty",V,,,32003R0001,2000,582,COM,2000,CNS,243,,,,
2002,12,16,"Decision of the European Parliament and of the Council adopting
an action programme for customs in the Community
(Customs 2007)",V,UK,,32003D0253,2002,26-2,COM,2002,COD,29,,,,"ProposAnnee, ProposChrono, ProposOrigine,  NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. ProposChrono in Œil document (26) is wrong. 26-2 as indicated in Pre-lex document is right. "
2002,12,17,"Directive of the European Parliament and of the Council on public
access to environmental information and repealing Council
Directive 90/313/EEC",V,"FR, FI",,32003L0004,2000,402,COM,2000,COD,169,,,,
2002,12,18,"Directive of the European Parliament and of the Council on the
restriction of the use of certain hazardous substances in electrical
and electronic equipment",V,,,32002L0095,2000,347-2,COM,2000,COD,159,,,,"ProposChrono in ŒIL and Celex documents (347) is wrong. 347-2 as indicated in Pre-lex document is right. "
2002,12,19,"Directive of the European Parliament and of the Council on waste
electrical and electronic equipment (WEEE)",V,,,32002L0096,2000,347-1,COM,2000,COD,158,,,,"ProposChrono in ŒIL and Celex documents (347) is wrong. 347-1 as indicated in Pre-lex document is right. "
2002,12,20,"Directive of the European Parliament and of the Council setting
standards of quality and safety for the collection, testing,
processing, storage and distribution of human blood and blood
components and amending Directive 2001/83/EC",V,,,32002L0098,2000,816,COM,2000,COD,323,,,,"Two different  ProposChrono in Celex document (2001/692/COM and 2000/816/COM). Both refer to the same act. 2000/816/COM as indicated in Pre-lex document is right. "
2002,12,21,"Council Regulation instituting specific measures to compensate the
Spanish fisheries, shellfish industry and aquaculture, affected by
the oil spills from the Prestige",V,,,32002R2372,2002,776,COM,2002,CNS,305,,,,
2002,12,22,"Council Regulation on the conservation and sustainable
exploitation of fisheries resources under the Common
Fisheries Policy",V,,"DE, SE",32002R2371,2002,185,COM,2002,CNS,114,,,,
2002,12,23,"Council Regulation establishing an emergency Community
measure for scrapping fishing vessels",V,,"DE, SE",32002R2370,2002,190,COM,2002,CNS,115,,,,
2002,12,24,"Council Regulation amending Regulation (EC) No
2792/1999 laying down the detailed rules and arrangements
regarding Community structural assistance in the fisheries
sector",V,,"DE, SE",32002R2369,2002,187,COM,2002,CNS,116,,,,
2002,12,25,"Council Regulation fixing for 2003 the fishing opportunities and
associated conditions for certain fish stocks and groups of fish
stocks, applicable in Community waters and, for Community
vessels, in waters where catch limitations are required",V,,"DE, SE",32002R2341,2002,727,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine,  NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document."
2002,12,26,"Regulation of the European Parliament and of the Council on
statistical returns in respect of the carriage of passengers, freight
and mail by air (18.12.2002)",V,,,32003R0437,1995,353,COM,1995,COD,232,,Y,,
2002,12,27,"Regulation of the European Parliament and of the Council
concerning the labour cost index (18.12.2002)",V,,,32003R0450,2001,418,COM,2001,COD,166,,Y,,
2002,12,28,"Decision of the European Parliament and of the Council
establishing the European Year of Education through Sport 2004
(19.12.2002)",V,,,32003D0291,2001,584,COM,2001,COD,244,,Y,,
2002,12,29,"Council Decision on the implementation of specific measures for
police and judicial cooperation to combat terrorism in accordance
with Article 4 of Common Position 2001/931/CFSP",U,,,32003D0048,2002,9,JAI,2002,CNS,808,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. ProposAnnee, ProposChrono and ProposOrigine are missing in ŒIL document. "
2002,12,30,"Council Regulation laying down the statute for executive agencies
to be entrusted with certain tasks in the management of Community
programmes",U,,,32003R0058,2000,788-2,COM,2000,CNS,337,,,,"Two wrong different ProposAnnee and ProposChrono in Celex document (2000/788/COM and 2001/808/COM); both refer to the same act. 2000/788-2/COM as indicated in Pre-lex document is right. "
2002,12,33,"Council Regulation fixing for the 2003 fishing year the guide prices
and Community producer prices for certain fishery products
pursuant to Regulation (EC) No 104/2000",V,,,32002R2346,2002,640,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUNiqueChrono are missing in Celex document. "
2002,12,34,"Council Regulation amending Regulation (EC) No 1255/96
temporarily suspending the autonomous common customs tariff
duties on certain industrial, agricultural and fishery products",V,,,32002R2264,2002,646,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUNiqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2002,12,35,"Council Decision concerning the approval, on behalf of the
European Community, of the Rotterdam Convention on the Prior
Informed Consent Procedure for certain hazardous chemicals and
pesticides in international trade",V,,,32003D0106,2001,802,COM,2002,CNS,30,,,,"The NoUnique indicated on the Prelex and Celex documents is not the right one as there is no OEIL document relating to ACC(2002)0030, only to CNS(2002)0030.  "
2002,12,36,"Regulation of the European Parliament and of the Council
concerning the export and import of dangerous chemicals",V,,,32003R0304,2001,803,COM,2002,COD,26,,,,"NoUniqueType in Celex document (ACC) is wrong. COD, as indicated in Pre-lex and Œil documents, is right. "
2002,12,37,"Council Regulation implementing the Kimberley Process
certification scheme for the international trade in rough diamonds",V,,,32002R2368,2002,455,COM,2002,ACC,199,,,,
,,,,,,,,,,,,,,,,,
,,,"Note: les liens ŒIL dans la base ne marchent pas, sauf quand je le precise",,,,,,,,,,,,,,
