ReleveAnnee,ReleveMois,NoOrdre,TitreRMC,AdopCSRegleVote,AdopCSAbs,AdoptCSContre,NoCELEX,ProposAnnee,ProposChrono,ProposOrigine,NoUniqueAnnee,NoUniqueType,NoUniqueChrono,ProposSplittee,Suite2eLecturePE,"Council Path",Notes
2008,11,5,"Regulation of the European Parliament and of the Council concerning
livestock and meat statistics and repealing Council Directives 93/23/EEC,
93/24/EEC and 93/25/EEC",V,,,32008R1165,2007,129,COM,2007,COD,51,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
2008,11,6,"Decision No 1297/2008/EC of the European Parliament and of the Council
of 16 December 2008 on a Programme for the Modernisation of European
Enterprise and Trade Statistics (MEETS) (Text with EEA relevance)",V,,,32008D1297,2007,433,COM,2007,COD,156,,,,
2008,11,7,"Regulation (EC) No 1331/2008 of the European Parliament and of the
Council of 16 December 2008 establishing a common authorisation
procedure for food additives, food enzymes and food flavourings (Text with
EEA relevance)",V,,,32008R1331,2006,423,COM,2006,COD,143,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
2008,11,8,"Regulation (EC) No 1332/2008 of the European Parliament and of the
Council of 16 December 2008 on food enzymes and amending Council
Directive 83/417/EEC, Council Regulation (EC) No 1493/1999, Directive
2000/13/EC, Council Directive 2001/112/EC and Regulation (EC)
No 258/97 (Text with EEA relevance)",V,,,32008R1332,2006,425,COM,2006,COD,144,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
2008,11,9,"Regulation (EC) No 1333/2008 of the European Parliament and of the
Council of 16 December 2008 on food additives (Text with EEA relevance)",V,ES,,32008R1333,2006,428,COM,2006,COD,145,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
2008,11,10,"Regulation (EC) No 1334/2008 of the European Parliament and of the
Council of 16 December 2008 on flavourings and certain food ingredients
with flavouring properties for use in and on foods and amending Council
Regulation (EEC) No 1601/91, Regulations (EC) No 2232/96 and (EC)
No 110/2008 and Directive 2000/13/EC (Text with EEA relevance)",V,,,32008R1334,2006,427,COM,2006,COD,147,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
2008,11,11,"Decision No 1348/2008/EC of the European Parliament and of the Council
of 16 December 2008 amending Council Directive 76/769/EEC as regards
restrictions on the marketing and use of 2-(2-methoxyethoxy)ethanol, 2-(2-
butoxyethoxy)ethanol, methylenediphenyl diisocyanate, cyclohexane and
ammonium nitrate (Text with EEA relevance)",V,,,32008D1348,2007,559,COM,2007,COD,200,,,,"ProposAnnee, ProposChrono, NoUniqueAnnee and NoUniqueChrono (2008/80/COM; 2008/COD/33) are wrong in the Celex document. 2007/559/COM and 2007/COD/200 as indicated in the Pre-lex document are correct"
2008,11,12,"Decision No 1350/2008/EC of the European Parliament and of the Council
of 16 December 2008 concerning the European Year of Creativity and
Innovation (2009) (Text with EEA relevance)",V,,,32008D1350,2008,159,COM,2008,COD,64,,,,
2008,11,13,"Decision No 1352/2008/EC of the European Parliament and of the Council
of 16 December 2008 amending Decision No 1855/2006/EC establishing the
Culture Programme (2007 to 2013) (Text with EEA relevance)",V,,,32008D1352,2008,57,COM,2008,COD,24,,,,
2008,11,14,"Decision No 1349/2008/EC of the European Parliament and of the Council
of 16 December 2008 amending Decision No 1719/2006/EC establishing the
'Youth in Action' programme for the period 2007 to 2013 (Text with EEA
relevance)",V,," ",32008D1349,2008,56,COM,2008,COD,23,,,,
2008,11,15,"Decision No 1357/2008/EC of the European Parliament and of the Council
of 16 December 2008 amending Decision No 1720/2006/EC establishing an
action programme in the field of lifelong learning (Text with EEA
relevance)",V,," ",32008D1357,2008,61,COM,2008,COD,25,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
2008,11,16,"Decision No 1358/2008/EC of the European Parliament and of the Council
of 16 December 2008 amending Decision No 1904/2006/EC establishing for
the period 2007 to 2013 the programme Europe for Citizens to promote
active European citizenship",V,," ",32008D1358,2008,59,COM,2008,COD,29,,,,
2008,11,17,"Council Framework Decision 2008/977/JHA of 27 November 2008 on the
protection of personal data processed in the framework of police and judicial
cooperation in criminal matters",V,,,32008F0977,2005,475,COM,2005,CNS,202,,,,"Celex number in Œil and Pre-lex document (32008D0977) is wrong. The link to Celex document from Pre-lex document does not work. Celex number as indicated in Celex document (32008F0977) is correct"
2008,11,18,"2008/910/EC: Council Decision of 27 November 2008 amending Parts 1 and
2 of the Schengen consultation network (technical specifications)",U,,,32008D0910,2008,1,JAI,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in the Celex document. "
2008,11,19,"2008/905/EC: Council Decision of 27 November 2008 amending Annex 13
to the Common Consular Instructions on filling in visa stickers",U,,,32008D0905,2008,7,JAI,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in the Celex document. "
2008,11,20,"Council Framework Decision 2008/947/JHA of 27 November 2008 on the
application of the principle of mutual recognition to judgments and
probation decisions with a view to the supervision of probation measures
and alternative sanctions",U,,,32008F0947,2007,4,JAI,2007,CNS,807,,,,"Celex number in Œil and Prelex documents (32008D0947) are wrong; Celex number as indicated in Celex document (32008F0947) is correct. The link to Celex from Pre-lex document does not work. ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,11,21,"Council Framework Decision 2008/909/JHA of 27 November 2008 on
the application of the principle of mutual recognition to judgments in
criminal matters imposing custodial sentences or measures involving
deprivation of liberty for the purpose of their enforcement in the
European Union",U,,,32008F0909,2008,2,JAI,2008,CNS,803,,,,".No Celex number on  top-right in Pre-lex document; ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in the Celex document"
2008,11,22,"Council Framework Decision 2008/919/JHA of 28 November 2008
amending Framework Decision 2002/475/JHA on combating terrorism",U,,,32008F0919,2007,650,COM,2007,CNS,236,,,,"Celex number in Œil and Pre-lex document (32008D0919) is wrong. The link to Celex document from Pre-lex document does not work. Celex number as indicated in Celex document (32008F0919) is correct"
2008,11,23,"Council Framework Decision 2008/913/JHA of 28 November 2008 on
combating certain forms and expressions of racism and xenophobia by
means of criminal law",U,,,32008F0913,2001,664,COM,2001,CNS,270,,,,"There is no Celex number pn the top right of the Prelex document. Propos* and NoUnique* are missing in the Celex document."
2008,11,24,"Regulation of the European Parliament and of the Council amending
Regulation (EC) No 562/2006 as regards the use of the Visa Information
System (VIS) under the Schengen Borders Code",V,IE,,32009R0081,2008,101,COM,2008,COD,41,,,,
2008,11,25,"Council Regulation (EC) No 1207/2008 of 28 November 2008 amending
Regulation (EC) No 639/2004 on the management of fishing fleets
registered in the Community outermost regions",V,,,32008R1207,2008,444,COM,2008,CNS,138,,,,"ProposAnnee, ProposChrono, NoUniqueAnnee and NoUniqueChrono (2006/433/COM; 2006/CNS/148) are wrong in Celex document. 2008/444/COM and 2008/CNS/138 as indicated in the Pre-lex document are correct"
2008,11,26,"Council Regulation (EC) No 1322/2008 of 28 November 2008 fixing the
fishing opportunities and associated conditions for certain fish stocks and
groups of fish stocks applicable in the Baltic Sea for 2009",V,,,32008R1322,2008,539,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
2008,11,27,"Council Regulation (EC) No 1359/2008 of 28 November 2008 fixing for
2009 and 2010 the fishing opportunities for Community fishing vessels for
certain deep-sea fish stocks",V,,,32008R1359,2008,595,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
2008,11,28,"Regulation (EC) No 1272/2008 of the European Parliament and of the
Council of 16 December 2008 on classification, labelling and packaging of
substances and mixtures, amending and repealing Directives 67/548/EEC
and 1999/45/EC, and amending Regulation (EC) No 1907/2006 (Text with
EEA relevance)",V,,," 32008R1272  ",2007,355,COM,2007,COD,121,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. Celex document cannot be open"
2008,11,29,"Directive 2008/112/EC of the European Parliament and of the Council of 16
December 2008 amending Council Directives 76/768/EEC, 88/378/EEC,
1999/13/EC and Directives 2000/53/EC, 2002/96/EC and 2004/42/EC of the
European Parliament and of the Council in order to adapt them to Regulation
(EC) No 1272/2008 on classification, labelling and packaging of substances
and mixtures (Text with EEA relevance)",V,,,32008L0112,2007,611,COM,2007,COD,212,,,,"No Celex number in Pre-lex document"
2008,11,30,"Regulation (EC) No 1336/2008 of the European Parliament and of the
Council of 16 December 2008 amending Regulation (EC) No 648/2004 in
order to adapt it to Regulation (EC) No 1272/2008 on classification,
labelling and packaging of substances and mixtures (Text with EEA
relevance)",V,,,32008R1336,2007,613,COM,2007,COD,213,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType, and NoUniqueChrono are missing in the Celex document"
2008,12,1,"Council Regulation (EC) No 1222/2008 of 1 December 2008 amending
Regulation (EC) No 40/2008, as regards management measures adopted in
the Indian Ocean Tuna Commission",V,,,32008R1222,2008,585,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in the Celex document"
2008,12,2,"Directive 2008/110/EC of the European Parliament and of the Council of 16
December 2008 amending Directive 2004/49/EC on safety on the
Community's railways (Railway Safety Directive)
",V,,,32008L0110,2006,784,COM,2006,COD,272,,,,
2008,12,3,"Regulation (EC) No 1335/2008 of the European Parliament and of the
Council of 16 December 2008 amending Regulation (EC) No 881/2004
establishing a European Railway Agency (Agency Regulation)
(Text with EEA relevance)",V,,,32008R1335,2006,785,COM,2006,COD,274,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in the Celex document"
2008,12,4,"Council Regulation (EC) No 1360/2008 of 2 December 2008 amending
Regulation (EC) No 332/2002 establishing a facility providing mediumterm
financial assistance for Member States’ balances of payments",U,,,32008R1360,2008,717,COM,2008,CNS,208,,,,"Propos* and NoUnique* are missing in the Celex document."
2008,12,5,"Council Regulation (EC) No 1257/2008 of 4 December 2008 amending
Regulation (EC) No 1579/2007 fixing the fishing opportunities and the
conditions relating thereto for certain fish stocks and groups of fish stocks
applicable in the Black Sea for 2008",V,,,32008R1257,2008,206,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document."
2008,12,6,"Council Regulation (EC) No 1299/2008 of 9 December 2008 fixing for the
2009 fishing year the guide prices and Community producer prices for
certain fishery products pursuant to Regulation (EC) No 104/2000",V,,,32008R1299,2008,784,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document."
2008,12,7,"Directive 2008/115/EC of the European Parliament and of the Council of
16 December 2008 on common standards and procedures in Member States
for returning illegally staying third-country nationals",V,BE,,32008L0115,2005,391,COM,2005,COD,167,,,,"ProposAnnee, ProposChrono, NoUniqueAnnee and NoUniqueChrono (2007/249/COM; 2007/COD/94) in Celex document are wrong. 2005/391/COM and 2005/COD/167 as indicated in Pre-lex document are correct"
2008,12,8,"Decision No 1351/2008/EC of the European Parliament and of the Council
of 16 December 2008 establishing a multiannual Community programme on
protecting children using the Internet and other communication technologies
(Text with EEA relevance)",V,,,32008D1351,2008,106,COM,2008,COD,47,,,,
2008,12,9,"Council Directive 2008/114/EC of 8 December 2008 on the identification
and designation of European critical infrastructures and the assessment of
the need to improve their protection (Text with EEA relevance)",U,AT,,32008L0114,2006,787,COM,2006,CNS,276,,,,"NoUniqueType in Celex document (COD) is wrong; CNS as indicated in the Pre-lex document is right"
2008,12,10,"2008/971/EC: Council Decision of 16 December 2008 on the equivalence of
forest reproductive material produced in third countries",V,,,32008D0971,2008,343,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document."
2008,12,11,"Council Regulation (EC) No 1361/2008 of 16 December 2008 amending
Regulation (EC) No 219/2007 on the establishment of a joint undertaking to
develop the new generation European air traffic management system
(SESAR)",V,,,32008R1361,2008,483,COM,2008,CNS,159,,,,"Propos* and NoUnique* are missing in Celex document."
2008,12,12,"Council Directive 2008/117/EC of 16 December 2008 amending Directive
2006/112/EC on the common system of value added tax to combat tax
evasion connected with intra-Community transactions",U,,,32008L0117,2008,147-1,COM,2008,CNS,58,,,,"ProposChrono in ŒIL and Celex documents (147) is wrong. ProposChrono in Pre-Lex document (147-1) is correct"
2008,12,13,"Council Regulation (EC) No 37/2009 of 16 December 2008 amending
Regulation (EC) No 1798/2003 on administrative cooperation in the field of
value added tax, in order to combat tax evasion connected with intra-
Community transactions",U,,,32009R0037,2008,147-2,COM,2008,CNS,59,,,,"ProposChrono in ŒIL document (147) is wrong. ProposChrono in Pre-Lex document (147-2) is correct. ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,12,14,"Council Directive 2008/118/EC of 16 December 2008 concerning the
general arrangements for excise duty and repealing Directive 92/12/EEC",U,,,32008L0118,2008,78,COM,2008,CNS,51,,,,"Propos* and NoUnique* are missing in Celex document. Yhe Celex number in the OEIL document is wrong (its 2008, not 2009)and leads to a wrong Celex document."
2008,12,15,"Council Decision 2008/976/JHA of 16 December 2008 on the European
Judicial Network",U,,,32008D0976,2008,4,JAI,2008,CNS,802,,,,"ProposAnnee, ProposChrono, ProposOrigine are missing in ŒIL document. Celex number in Pre-lex document is missing"
2008,12,16,"Council Decision on the strengthening of Eurojust and amending Decision
2002/187/JHA setting up Eurojust with a view to reinforcing the fight
against serious crime",U,,,32009D0426,2008,3,JAI,2008,CNS,804,,,,"ProposAnnee, ProposChrono, ProposOrigine are missing in ŒIL document. ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,12,17,"Regulation (EC) No 78/2009 of the European Parliament and of the Council
of 14 January 2009 on the type-approval of motor vehicles with regard to the
protection of pedestrians and other vulnerable road users, amending
Directive 2007/46/EC and repealing Directives 2003/102/EC and
2005/66/EC (Text with EEA relevance)",V,,,32009R0078,2007,560,COM,2007,COD,201,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,12,18,"Directive 2008/121/EC of the European Parliament and of the Council of
14 January 2009 on textile names (recast) Text with EEA relevance",V,,,32008L0121,2007,870,COM,2008,COD,5,,,,
2008,12,19,"Regulation of the European Parliament and of the Council on type-approval
of hydrogen powered motor vehicles, and amending Directive 2007/46/EC
(Text with EEA relevance)",V,,,32009R0079,2007,593,COM,2007,COD,214,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,12,20,"Regulation (EC) No 80/2009 of the European Parliament and of the Council
of 14 January 2009 on a Code of Conduct for computerised reservation
systems and repealing Council Regulation (EEC) No 2299/89 (Text with
EEA relevance)",V,,,32009R0080,2007,709,COM,2007,COD,243,,,,
2008,12,21,"Decision No 1298/2008/EC of the European Parliament and of the Council
of 16 December 2008 establishing the Erasmus Mundus 2009-2013 action
programme for the enhancement of quality in higher education and the
promotion of intercultural understanding through cooperation with third
countries (Text with EEA relevance)",V,,,32008D1298,2007,395,COM,2007,COD,145,,,,
2008,12,22,"Regulation (EC) No 1337/2008 of the European Parliament and of the
Council of 16 December 2008 establishing a facility for rapid response to
soaring food prices in developing countries",V,,,32008R1337,2008,450,COM,2008,COD,149,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,12,23,"Council Regulation (EC) No 13/2009 of 18 December 2008 amending
Regulations (EC) No 1290/2005 on the financing of the common
agricultural policy and (EC) No 1234/2007 establishing a common
organisation of agricultural markets and on specific provisions for certain
agricultural products (Single CMO Regulation) in order to set up a School
Fruit Scheme",V,UK,,32009R0013,2008,442,COM,2008,CNS,146,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. "
2008,12,24,"Council Directive 2008/119/EC of 18 December 2008 laying down
minimum standards for the protection of calves (Codified version)",V,,,32008L0119,2006,258,COM,2006,CNS,97,,,,
2008,12,25,"Council Regulation (EC) No 116/2009 of 18 December 2008 on the export
of cultural goods (Codified version)",V,,,32009R0116,2006,513,COM,NULL,CS,NULL,,,,"Celex number in Œil document is missing. Judicial base has changed: CNS is wrong, CS is correct, as indicated in ŒIL document"
2008,12,26,"Council Directive 2008/120/EC of 18 December 2008 laying down
minimum standards for the protection of pigs (Codified version)",V,,,32008L0120,2006,669,COM,2006,CNS,224,,,,
2008,12,27,"Council Framework Decision 2008/978/JHA of 18 December 2008 on the
European evidence warrant for the purpose of obtaining objects, documents
and data for use in proceedings in criminal matters",V,,,32008F0978,2003,688,COM,NULL,CS,NULL,,,,"Celex Number in ŒIL and Pre-lex document (32008D0978) is wrong; the link to Celex  from Pre-lex document does not work. Celex number (3200F0978) as indicated in Celex document is right. NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. "
2008,12,28,"Council Regulation (EC) No 1300/2008 of 18 December 2008 establishing a
multi-annual plan for the stock of herring distributed to the west of Scotland
and the fisheries exploiting that stock",V,,,32008R1300,2008,240,COM,2008,CNS,91,,,,
2008,12,29,"Council Regulation (EC) No 1342/2008 of 18 December 2008 establishing a
long-term plan for cod stocks and the fisheries exploiting those stocks and
repealing Regulation (EC) No 423/2004",V,,,32008R1342,2008,162,COM,2008,CNS,63,,,,"Propos* and NoUnique* in Celex document are missing. "
2008,12,30,"Council Regulation (EC) No 1362/2008 of 18 December 2008 amending
Regulation (EC) No 2505/96 opening and providing for the administration
of autonomous Community tariff quotas for certain agricultural and
industrial products",V,,,32008R1362,2008,797,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,12,31,"Council Regulation (EC) No 1/2009 of 18 December 2008 amending
Regulation (EC) No 1255/96 temporarily suspending the autonomous
common customs tariff duties on certain industrial, agricultural and fishery
products",V,PL,,32009R0001,2008,808,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,12,32,"Council Regulation (EC) No 44/2009 of 18 December 2008 amending
Regulation (EC) No 1338/2001 laying down measures necessary for the
protection of the euro against counterfeiting",U,,,32009R0044,2007,525,COM,2007,CNS,192A,Y,,,"NoUniqueChrono in ŒIL document (192A) is correct. NoUniqueChrono in Pre-Lex document (192) is wrong. Two Celex numbers in Pre-lex document (32009R0044 and 32009R0045), since this is a splitted proposition. 32009R0044 is correct. NoUniqueChrono in Celex document (525) is wrong; 192 as indicated in Pre-lex document is correct"
2008,12,33,"Council Regulation (EC) No 45/2009 of 18 December 2008 amending
Regulation (EC) No 1339/2001 extending the effects of Regulation (EC)
No 1338/2001 laying down measures necessary for the protection of the euro
against counterfeiting to those Member States which have not adopted the
euro as their single currency",U,,,32009R0045,2007,525,COM,2007,CNS,192B,Y,,,"NoUniqueChrono in ŒIL document (192B) is correct. NoUniqueChrono in Pre-Lex document (192) is wrong. Two Celex numbers in Pre-lex document (32009R0044 and 32009R0045), since this is a splitted proposition. 32009R0045 is correct. ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,12,34,"Council Regulation (EC) No 46/2009 of 18 December 2008 amending
Regulation (EC) No 2182/2004 concerning medals and tokens similar to
euro coins",U,,,32009R0046,2008,514-1,COM,2008,CNS,167,,,,"ProposChrono in ŒIL document (514) is wrong. ProposChrono 514-1 as indicated in Pre-lex document is correct"
2008,12,35,"Council Regulation (EC) No 47/2009 of 18 December 2008 amending
Regulation (EC) No 2183/2004 extending to the non-participating Member
States the application of Regulation (EC) No 2182/2004 concerning medals
and tokens similar to euro coins",U,,,32009R0047,2008,514-2,COM,2008,CNS,168,,,,"ProposChrono in ŒIL document (514) is wrong. ProposChrono 514-2 as indicated in Pre-lex document is correct"
2008,12,36,"Council Regulation (EC) No 4/2009 of 18 December 2008 on jurisdiction,
applicable law, recognition and enforcement of decisions and cooperation in
matters relating to maintenance obligations",U,,,32009R0004,2005,649,COM,2005,CNS,259,,,,"Propos* and NoUnique* are missing in Celex document. "
2008,12,37,"Council Regulation (EC) No 1341/2008 of 18 December 2008 amending
Regulation (EC) No 1083/2006 laying down general provisions on the
European Regional Development Fund, the European Social Fund and the
Cohesion Fund, in respect of certain revenue-generating projects",U,,,32008R1341,2008,558,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,12,38,"Directive 2008/122/EC of the European Parliament and of the Council of 14
January 2009on the protection of consumers in respect of certain aspects of
timeshare, long-term holiday product, resale and exchange contracts (Text
with EEA relevance)",V,"AT, CZ,
DE, LU, MT",,32008L0122,2007,303,COM,2007,COD,113,,,,
2008,12,39,"
Regulation (EC) No 1339/2008 of the European Parliament and of the Council of 16 December 2008 establishing a European Training Foundation (recast)
",V,,,32008R1339,2007,443,COM,2007,COD,163,,Y,,
2008,12,40,"Directive 2009/3/EC of the European Parliament and of the Council of 11 March 2009 amending Council Directive 80/181/EEC on the approximation of the laws of the Member States relating to units of measurement (Text with EEA relevance )",V,,,32009L0003,2007,510,COM,2007,COD,187,,Y,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,"Note: les liens ŒIL dans la base fonctionnent, sauf précisé",,,,,,,,,,,,,,
